"BoroCT2010","County_name","State_name","Tot_Population_ACS_08_12","Males_ACS_08_12","Females_ACS_08_12","Pop_under_5_ACS_08_12","Pop_5_17_ACS_08_12","Pop_18_24_ACS_08_12","Pop_25_44_ACS_08_12","Pop_45_64_ACS_08_12","Pop_65plus_ACS_08_12","Hispanic_ACS_08_12","NH_White_alone_ACS_08_12","NH_Blk_alone_ACS_08_12","NH_AIAN_alone_ACS_08_12","NH_Asian_alone_ACS_08_12","NH_NHOPI_alone_ACS_08_12","NH_SOR_alone_ACS_08_12","Pop_5yrs_Over_ACS_08_12","Othr_Lang_ACS_08_12","Age5p_Only_English_ACS_08_12","Age5p_Spanish_ACS_08_12","Age5p_French_ACS_08_12","Age5p_FrCreole_ACS_08_12","Age5p_Italian_ACS_08_12","Age5p_Portuguese_ACS_08_12","Age5p_German_ACS_08_12","Age5p_Yiddish_ACS_08_12","Age5p_WGerman_ACS_08_12","Age5p_Scandinavian_ACS_08_12","Age5p_Greek_ACS_08_12","Age5p_Russian_ACS_08_12","Age5p_Polish_ACS_08_12","Age5p_SRBCroatian_ACS_08_12","Age5p_OthSlavic_ACS_08_12","Age5p_Armenian_ACS_08_12","Age5p_Persian_ACS_08_12","Age5p_Gujarati_ACS_08_12","Age5p_Hindi_ACS_08_12","Age5p_Urdu_ACS_08_12","Age5p_OthIndic_ACS_08_12","Age5p_OthEuro_ACS_08_12","Age5p_Chinese_ACS_08_12","Age5p_Japanese_ACS_08_12","Age5p_Korean_ACS_08_12","Age5p_Cambodian_ACS_08_12","Age5p_Hmong_ACS_08_12","Age5p_Thai_ACS_08_12","Age5p_Laotian_ACS_08_12","Age5p_Vietnamese_ACS_08_12","Age5p_OthAsian_ACS_08_12","Age5p_Tagalog_ACS_08_12","Age5p_OthPacIsl_ACS_08_12","Age5p_Navajo_ACS_08_12","Age5p_NativeNAm_ACS_08_12","Age5p_Hungarian_ACS_08_12","Age5p_Arabic_ACS_08_12","Age5p_Hebrew_ACS_08_12","Age5p_African_ACS_08_12","Age5p_OthUnSp_ACS_08_12","Pop_25yrs_Over_ACS_08_12","Not_HS_Grad_ACS_08_12","College_ACS_08_12","Pov_Univ_ACS_08_12","Prs_Blw_Pov_Lev_ACS_08_12","Civ_labor_16plus_ACS_08_12","Civ_emp_16plus_ACS_08_12","Civ_unemp_16plus_ACS_08_12","Civ_labor_16_24_ACS_08_12","Civ_emp_16_24_ACS_08_12","Civ_unemp_16_24_ACS_08_12","Civ_labor_25_44_ACS_08_12","Civ_emp_25_44_ACS_08_12","Civ_unemp_25_44_ACS_08_12","Civ_labor_45_64_ACS_08_12","Civ_emp_45_64_ACS_08_12","Civ_unemp_45_64_ACS_08_12","Civ_labor_65plus_ACS_08_12","Civ_emp_65plus_ACS_08_12","Civ_unemp_65plus_ACS_08_12","Pop_1yr_Over_ACS_08_12","Diff_HU_1yr_Ago_ACS_08_12","Born_US_ACS_08_12","Born_foreign_ACS_08_12","US_Cit_Nat_ACS_08_12","NON_US_Cit_ACS_08_12","ENG_VW_SPAN_ACS_08_12","ENG_VW_INDO_EURO_ACS_08_12","ENG_VW_API_ACS_08_12","ENG_VW_OTHER_ACS_08_12","ENG_VW_ACS_08_12","Rel_Family_HHD_ACS_08_12","MrdCple_Fmly_HHD_ACS_08_12","Not_MrdCple_HHD_ACS_08_12","Female_No_HB_ACS_08_12","NonFamily_HHD_ACS_08_12","Sngl_Prns_HHD_ACS_08_12","HHD_PPL_Und_18_ACS_08_12","Tot_Prns_in_HHD_ACS_08_12","Rel_Child_Under_6_ACS_08_12","HHD_Moved_in_ACS_08_12","PUB_ASST_INC_ACS_08_12","Med_HHD_Inc_ACS_08_12","Aggregate_HH_INC_ACS_08_12","Tot_Housing_Units_ACS_08_12","Tot_Occp_Units_ACS_08_12","Tot_Vacant_Units_ACS_08_12","Renter_Occp_HU_ACS_08_12","Owner_Occp_HU_ACS_08_12","Single_Unit_ACS_08_12","MLT_U2_9_STRC_ACS_08_12","MLT_U10p_ACS_08_12","Mobile_Homes_ACS_08_12","Crowd_Occp_U_ACS_08_12","Occp_U_NO_PH_SRVC_ACS_08_12","No_Plumb_ACS_08_12","Recent_Built_HU_ACS_08_12","Med_House_value_ACS_08_12","Aggr_House_Value_ACS_08_12","Low_Response_Score","avg_Tot_Prns_in_HHD_ACS_08_12"
"1020101","New York County","New York",2245,997,1248,18,73,1548,294,288,24,267,1237,165,0,465,0,0,2227,791,1436,5,0,0,0,14,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,79,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,606,28,407,758,150,690,636,54,350,350,0,154,118,36,186,168,18,0,0,0,2242,947,1722,523,181,342,0,0,0,0,0,161,114,206,25,159,79,44,752,13,92,0,"$78,846","$40,633,200",332,320,12,268,52,0,0,332,0,0,0,0,0,"$800,000","",28.648738546,2.35
"1020102","New York County","New York",4170,1834,2336,272,442,463,1701,1020,272,987,1003,1969,0,59,0,38,3898,1255,2643,230,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2993,482,1306,4135,852,2314,2230,84,220,203,17,1355,1288,67,703,703,0,36,36,0,4116,629,2889,1281,443,838,37,36,7,0,80,870,307,1441,401,878,632,442,4170,219,282,64,"$42,128","$128,429,400",1892,1748,144,1571,177,29,322,1541,0,71,141,40,19,"$470,500","$102,848,000",31.403301644,2.385583524
"1020300","New York County","New York",3550,1588,1962,31,109,2358,806,150,96,356,1908,289,0,788,0,0,3519,1059,2460,53,9,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,7,0,5,47,0,8,0,0,0,0,0,18,25,0,0,0,0,0,0,0,0,1052,13,861,1047,267,1321,1265,56,744,712,32,441,417,24,121,121,0,15,15,0,3546,1708,2799,751,148,603,44,2,28,0,74,180,105,439,75,364,179,80,1036,26,157,7,"$26,042","$23,229,600",572,544,28,530,14,0,13,559,0,2,12,18,0,"$825,000","",31.306254165,1.9044117647
"1020500","New York County","New York",4779,1554,3225,96,201,2359,968,676,479,549,3041,189,0,827,0,6,4683,1607,3076,126,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,58,39,10,0,0,0,0,0,17,4,0,0,0,0,0,7,0,0,2123,27,1874,2369,118,2056,1977,79,570,547,23,654,631,23,626,599,27,206,200,6,4766,1868,3505,1274,389,885,23,5,15,0,43,597,532,689,48,624,484,173,2354,94,156,45,"$100,288","$179,684,100",1342,1221,121,1072,149,0,14,1317,11,0,0,7,0,"$733,500","$113,180,000",23.052718082,1.9279279279
"1020600","New York County","New York",2734,1496,1238,100,400,272,1012,667,283,332,334,1889,0,47,0,0,2634,354,2280,55,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1962,606,637,2717,1067,1412,1200,212,162,85,77,810,773,37,368,276,92,72,66,6,2718,315,2470,264,143,121,26,31,0,0,57,485,162,1040,261,717,659,309,2462,104,152,150,"$36,382","$81,493,300",1461,1202,259,977,225,50,517,885,9,60,39,44,22,"$657,700","",33.480248027,2.0482529118
"1020701","New York County","New York",3304,1522,1782,85,212,687,1724,353,243,278,1959,140,5,670,0,38,3219,1124,2095,88,0,0,0,30,16,0,0,0,0,8,0,0,0,0,0,0,0,31,0,0,107,24,31,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2320,75,2113,2772,777,1583,1533,50,169,163,6,969,938,31,319,319,0,126,113,13,3266,764,2071,1233,229,1004,48,30,90,0,168,480,426,969,46,915,618,182,2772,48,221,0,"$47,688","$103,601,400",1440,1395,45,1364,31,8,0,1432,0,0,162,0,0,"$829,500","",27.581620265,1.9870967742
"1020800","New York County","New York",5039,2413,2626,245,689,734,1812,1187,372,591,980,2741,0,540,0,16,4794,1591,3203,131,74,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3371,503,1328,5039,1660,2702,2475,227,447,385,62,1328,1272,56,877,780,97,50,38,12,4983,846,3942,1097,445,652,0,25,15,0,40,956,424,1670,388,1138,870,546,4960,230,193,26,"$34,005","$135,601,900",2617,2094,523,1828,266,91,919,1607,0,118,128,273,0,"$891,500","$237,554,000",32.06840654,2.3686723973
"1020901","New York County","New York",4017,1911,2106,228,549,518,1213,1048,461,1630,325,2019,8,24,0,0,3789,1812,1977,717,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2722,859,517,4017,1382,1669,1533,136,200,141,59,774,732,42,672,637,35,23,23,0,4017,251,3178,839,374,465,147,8,4,10,169,872,221,1174,585,523,441,432,4012,185,93,168,"$23,761","$56,301,700",1567,1395,172,1364,31,0,154,1405,8,124,141,0,0,"$116,100","",34.215774667,2.8759856631
"1021000","New York County","New York",7215,2723,4492,395,1097,1144,1861,1679,1039,1434,269,5312,0,47,0,0,6820,1465,5355,472,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4579,463,1464,7215,1489,3085,2564,521,539,310,229,1326,1148,178,1150,1093,57,70,13,57,7043,449,6371,844,481,363,110,17,0,0,127,1662,406,2583,1057,1327,1182,947,7215,319,207,215,"$34,872","$160,714,200",3189,2989,200,2634,355,0,66,3123,0,201,112,49,0,"$24,200","",30.51862914,2.4138507862
"1021100","New York County","New York",9118,3833,5285,398,784,1004,3256,2325,1351,2371,2950,1969,0,1465,0,23,8720,3880,4840,754,9,16,10,0,0,0,0,0,0,29,0,0,15,0,0,0,19,0,0,0,243,21,114,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6932,969,3953,8796,1783,4465,4237,228,283,226,57,2214,2119,95,1705,1629,76,263,263,0,9002,914,6297,2821,1444,1377,246,29,72,0,347,1983,1011,3239,831,2267,1686,732,8744,255,540,214,"$48,004","$284,293,100",4592,4250,342,3226,1024,18,150,4424,0,146,312,159,0,"$460,300","$463,529,400",27.515472185,2.0574117647
"1021200","New York County","New York",3864,1489,2375,148,291,176,1224,964,1061,432,270,2848,0,154,0,0,3716,600,3116,93,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,482,1252,3600,276,1959,1835,124,127,127,0,1121,1067,54,568,498,70,143,143,0,3782,667,3295,569,357,212,60,0,53,0,113,664,320,1976,274,1632,1576,245,3570,142,195,93,"$51,927","$138,312,700",2716,2296,420,2196,100,0,19,2697,0,114,83,0,0,"$631,000","$54,990,000",30.028117591,1.5548780488
"1021303","New York County","New York",5910,3030,2880,384,796,565,2244,1421,500,1840,608,3095,0,168,0,125,5526,2567,2959,780,135,5,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,220,0,4165,1172,891,5760,1634,3122,2916,206,346,337,9,1787,1625,162,947,912,35,42,42,0,5854,597,4011,1899,536,1363,206,18,25,39,288,1166,539,1678,412,1051,906,516,5477,234,153,50,"$35,625","$103,006,400",2447,2217,230,2117,100,97,198,2152,0,126,217,47,0,"$87,200","",31.825892621,2.4704555706
"1021400","New York County","New York",2980,1344,1636,11,280,125,986,1035,543,74,258,2466,8,88,0,0,2969,341,2628,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,389,881,2980,451,1840,1587,253,97,55,42,846,676,170,817,776,41,80,80,0,2980,422,2500,480,251,229,13,7,0,0,20,413,161,1685,212,1433,1268,150,2980,5,273,0,"$36,992","$81,993,800",2010,1846,164,1825,21,5,47,1958,0,173,37,0,0,"","",31.227054976,1.6143011918
"1021500","New York County","New York",2841,1266,1575,144,500,265,946,693,293,803,196,1720,0,41,0,58,2697,868,1829,381,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1932,479,553,2841,641,1191,1049,142,166,106,60,643,605,38,334,290,44,48,48,0,2803,307,2254,587,250,337,76,0,0,9,85,620,218,932,365,530,442,345,2802,200,47,54,"$31,667","$53,059,500",1342,1150,192,1092,58,0,169,1173,0,71,27,0,0,"$283,300","$19,190,000",34.844572759,2.4365217391
"1021600","New York County","New York",8583,4175,4408,656,1190,955,3417,1611,754,1262,1606,4921,0,381,0,35,7927,2934,4993,438,240,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,41,0,0,0,0,0,0,0,0,0,0,53,0,0,19,259,0,5782,1015,2269,8583,1744,4548,4122,426,683,592,91,2566,2346,220,1224,1124,100,75,60,15,8529,930,6025,2558,1129,1429,181,15,60,43,299,1552,723,2526,692,1697,1221,956,8392,528,314,98,"$41,930","$209,788,400",3878,3249,629,2802,447,53,572,3253,0,205,150,169,0,"$675,000","$382,909,500",32.060309746,2.5829485996
"1021703","New York County","New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",33.246848521,NA
"1021800","New York County","New York",6576,3212,3364,306,1133,851,2465,1359,462,772,1444,4153,0,174,0,0,6270,1590,4680,153,137,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,37,27,0,0,0,0,0,0,0,0,0,0,0,17,0,0,231,0,4286,805,1854,6547,1929,3272,2948,324,452,341,111,1887,1783,104,885,776,109,48,48,0,6526,791,5551,1025,415,610,38,44,17,29,128,1365,467,2110,725,1212,862,724,6548,256,209,190,"$45,060","$169,586,700",2864,2577,287,2283,294,23,223,2618,0,168,144,64,36,"$588,500","$178,430,000",31.99357739,2.5409390764
"1021900","New York County","New York",6053,2754,3299,328,1330,748,1671,1191,785,3058,215,2290,0,271,0,58,5725,2821,2904,1345,7,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3647,1562,483,6003,3051,1896,1716,180,340,340,0,961,800,161,550,531,19,45,45,0,5974,129,4334,1719,802,917,454,22,34,0,510,1385,341,1760,870,716,668,773,5949,343,132,225,"$15,803","$55,084,300",2290,2101,189,2063,38,18,208,2064,0,202,121,0,0,"$137,500","$9,260,000",36.994065492,2.8315088053
"1022000","New York County","New York",5965,2615,3350,570,821,679,2104,1373,418,1123,810,3551,0,253,0,89,5395,1424,3971,196,73,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3895,439,1643,5965,1607,2887,2438,449,307,231,76,1714,1394,320,789,736,53,77,77,0,5889,382,4964,1001,475,526,86,33,0,12,131,1223,584,1900,570,1261,1139,718,5920,333,152,168,"$34,496","$149,734,100",2934,2484,450,2059,425,161,1167,1606,0,173,265,237,0,"$725,000","$443,735,000",32.353009041,2.383252818
"1022102","New York County","New York",2201,1053,1148,99,174,273,766,699,190,209,446,1338,0,152,0,0,2102,459,1643,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,197,921,2201,424,1375,1147,228,175,134,41,633,524,109,563,485,78,4,4,0,2177,347,1670,531,196,335,49,2,0,0,51,315,151,1077,128,913,768,145,2194,72,108,23,"$44,167","$84,293,000",1342,1228,114,760,468,132,432,778,0,24,31,80,0,"$484,000","$286,895,000",28.006140467,1.7866449511
"1022200","New York County","New York",2840,1143,1697,231,413,197,1149,684,166,455,575,1726,6,78,0,0,2609,610,1999,165,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1999,239,749,2785,1044,1340,1256,84,101,87,14,811,766,45,418,393,25,10,10,0,2782,232,2262,578,190,388,75,11,12,11,109,495,233,951,235,689,586,300,2750,151,138,126,"$33,065","$75,564,500",1529,1184,345,997,187,73,707,749,0,63,43,107,10,"$698,500","$151,960,000",33.441699666,2.3226351351
"1022301","New York County","New York",8384,4089,4295,428,1237,1377,2948,1467,927,6289,1026,546,0,311,0,0,7956,6320,1636,3321,0,0,13,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5342,2324,1239,8384,2422,4324,3874,450,883,823,60,2438,2106,332,983,925,58,20,20,0,8258,953,3698,4686,1336,3350,551,15,18,23,607,1404,573,1742,729,911,560,826,8384,363,284,230,"$30,659","$108,053,000",2533,2315,218,2231,84,9,133,2391,0,326,186,23,0,"$359,100","",35.264165606,3.6215982721
"1022302","New York County","New York",3498,1393,2105,180,488,562,1031,794,443,2125,248,980,0,89,0,0,3318,2055,1263,860,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2268,637,448,3498,1433,1611,1414,197,348,276,72,780,655,125,432,432,0,51,51,0,3496,321,2302,1196,756,440,368,0,8,0,376,713,276,1221,413,784,639,365,3495,176,190,159,"$20,721","$51,655,300",1540,1497,43,1480,17,17,37,1439,28,164,34,0,0,"","",35.648238572,2.3346693387
"1022400","New York County","New York",6543,2787,3756,323,1397,983,1827,1419,594,2020,266,3676,16,154,224,86,6220,1902,4318,579,53,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,105,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,1153,654,6543,3025,2415,1972,443,425,266,159,1139,931,208,827,751,76,24,24,0,6523,433,5438,1105,346,759,106,21,4,0,131,1573,309,2223,1062,959,857,1017,6357,314,157,411,"$20,640","$80,048,200",2803,2532,271,2353,179,133,461,2182,0,105,372,123,0,"$387,100","$91,647,800",35.24364762,2.5106635071
"1022500","New York County","New York",10093,4343,5750,506,1264,847,3677,2470,1329,6826,997,2012,0,37,0,0,9587,6707,2880,3031,0,16,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7476,2389,1809,10088,3259,5146,4639,507,435,406,29,2977,2734,243,1603,1379,224,131,120,11,9965,1018,6145,3948,2175,1773,671,0,12,0,683,2042,584,2866,1167,1408,1097,1080,10069,443,236,140,"$39,679","$183,507,400",3915,3450,465,2988,462,38,369,3508,0,383,141,91,0,"$135,800","$126,763,800",32.408733298,2.9185507246
"1022600","New York County","New York",4373,2173,2200,303,693,394,1589,843,551,429,443,3170,11,263,0,0,4070,1055,3015,138,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2983,446,1248,4320,1453,2126,1883,243,195,135,60,1273,1159,114,594,525,69,64,64,0,4353,463,3605,768,336,432,50,39,12,0,101,826,399,1447,334,1020,930,546,4279,233,277,38,"$35,049","$114,722,000",2423,1846,577,1428,418,176,946,1301,0,121,101,48,0,"$1,000,001","$399,829,000",33.327986905,2.3179848321
"1022700","New York County","New York",5658,2720,2938,257,1096,751,1994,1186,374,1539,468,3252,0,188,0,16,5401,1421,3980,376,37,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3554,506,1534,5658,1696,2801,2431,370,466,417,49,1550,1382,168,700,547,153,85,85,0,5548,622,4561,1097,370,727,78,0,18,0,96,1013,479,1809,456,1275,989,672,5508,243,229,165,"$45,864","$192,779,100",2620,2288,332,1758,530,353,520,1727,0,133,69,106,42,"$1,000,001","$775,480,000",31.113596469,2.4073426573
"1022800","New York County","New York",5063,2388,2675,300,680,441,1712,1441,489,845,758,3185,11,71,0,0,4763,1197,3566,332,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,392,1389,5063,1186,3052,2478,574,489,255,234,1370,1121,249,1129,1052,77,64,50,14,4994,469,4291,772,322,450,71,13,4,0,88,1076,421,1954,542,1299,1125,681,4872,270,411,158,"$37,255","$151,663,800",2789,2375,414,1909,466,276,1129,1384,0,87,67,139,0,"$763,100","$406,085,000",32.510222908,2.0513684211
"1022900","New York County","New York",8978,4515,4463,561,1102,1350,2966,2204,795,6048,842,2004,0,34,0,0,8417,5761,2656,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5965,1790,1267,8785,3066,4985,4281,704,972,719,253,2420,2153,267,1417,1247,170,176,162,14,8919,932,4526,4452,1456,2996,653,0,0,0,653,1797,650,2153,724,1006,649,1001,8867,406,266,85,"$33,847","$154,179,100",3109,2803,306,2586,217,107,230,2738,0,249,283,31,38,"$351,500","$188,515,500",34.599678406,3.163396361
"1023000","New York County","New York",9101,4155,4946,492,1357,1156,2884,2130,1082,1996,763,6039,5,92,0,31,8609,2553,6056,641,247,31,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,6096,2207,1376,9075,2189,4410,3889,521,709,564,145,2199,2055,144,1425,1193,232,77,77,0,8973,960,7042,2059,778,1281,123,195,0,17,335,1662,484,3243,916,2065,1769,973,8985,309,368,228,"$27,417","$203,867,100",4133,3727,406,3469,258,210,343,3535,0,225,194,54,0,"$1,000,001","$357,030,000",34.345171994,2.4107861551
"1023100","New York County","New York",6275,2809,3466,300,790,930,2399,1150,706,1878,1822,2082,0,196,0,0,5975,2308,3667,817,33,14,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4255,740,2096,6265,1552,3982,3512,470,825,605,220,1989,1787,202,947,931,16,221,189,32,6105,1201,4532,1743,796,947,308,28,0,0,336,1102,509,2211,497,1618,1201,699,6231,309,368,83,"$41,582","$197,983,800",2957,2720,237,2190,530,181,664,2112,0,137,93,39,0,"$1,000,001","$604,870,000",31.396002819,2.2908088235
"1023200","New York County","New York",9219,4227,4992,721,2213,1136,2758,1884,507,2876,135,5931,39,108,0,0,8498,3499,4999,1080,312,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,5149,1364,683,9070,3135,4102,3328,774,743,540,203,2183,1706,477,1124,1030,94,52,52,0,9028,912,6154,3065,1147,1918,238,115,0,31,384,2157,505,2670,1449,1018,895,1529,9062,706,277,233,"$26,742","$108,848,500",3484,3175,309,3059,116,26,170,3288,0,341,132,76,0,"$232,800","",37.224177249,2.8541732283
"1023300","New York County","New York",6107,3214,2893,498,769,644,2631,1014,551,2745,1187,1882,0,165,0,0,5609,3043,2566,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,4196,713,1502,6069,1182,3554,3254,300,533,501,32,2233,1981,252,662,646,16,126,126,0,6037,912,3965,2142,706,1436,221,0,24,31,276,1165,519,1899,512,1253,1004,698,6083,344,231,71,"$35,266","$139,283,200",2709,2418,291,2241,177,116,405,2188,0,240,26,44,0,"$867,200","$219,440,000",33.4301249,2.5157154673
"1023400","New York County","New York",5103,2781,2322,375,832,732,1927,1002,235,1538,276,3080,6,26,0,24,4728,1722,3006,794,109,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3164,514,1062,5103,1088,2978,2496,482,501,349,152,1692,1432,260,737,676,61,48,39,9,5047,637,3599,1504,542,962,144,39,0,0,183,991,401,1657,482,1067,836,665,5090,314,268,97,"$41,220","$105,218,900",2276,2058,218,1970,88,6,104,2152,14,191,38,61,0,"$475,000","",35.182677167,2.4732750243
"1023501","New York County","New York",6855,3375,3480,433,1285,811,1984,1515,827,2069,399,3943,0,130,0,0,6422,2660,3762,695,58,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,231,0,4326,1214,974,6855,1564,3377,2947,430,639,498,141,1588,1377,211,1029,968,61,121,104,17,6821,993,4711,2144,1128,1016,254,110,0,0,364,1383,588,1916,665,1121,933,865,6769,389,340,143,"$38,678","$137,278,600",2628,2504,124,2142,362,48,310,2215,0,243,242,133,0,"$353,000","$212,758,000",32.572090749,2.7032747604
"1023502","New York County","New York",1763,835,928,153,242,153,700,359,156,403,88,1212,25,0,0,0,1610,602,1008,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,147,0,1215,261,345,1763,721,1001,878,123,112,92,20,591,524,67,260,224,36,38,38,0,1734,239,1339,424,102,322,3,13,0,20,36,341,101,631,181,391,286,242,1763,95,101,30,"$25,357","$30,862,000",964,732,232,732,0,25,93,846,0,47,75,34,0,"","",34.543163925,2.4084699454
"1023600","New York County","New York",6548,2899,3649,260,1004,694,1357,1868,1365,923,123,5247,0,67,0,125,6288,1026,5262,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4590,660,1153,6548,1028,3032,2552,480,432,249,183,975,762,213,1525,1441,84,100,100,0,6475,540,5927,621,400,221,128,0,0,0,128,1725,707,2376,966,1358,1220,891,6544,223,125,73,"$39,504","$149,365,300",3280,3083,197,2159,924,24,213,3037,0,107,116,0,0,"$222,700","$492,301,500",31.137670054,2.1226078495
"1023700","New York County","New York",7561,3616,3945,371,1484,815,2530,1578,783,4410,802,2071,64,39,0,33,7190,4377,2813,2342,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4891,1578,1121,7555,2119,3760,3316,444,588,390,198,2074,1871,203,1059,1016,43,39,39,0,7439,1276,4545,3016,1160,1856,553,0,0,0,553,1398,326,2169,906,1097,844,931,7538,332,209,153,"$34,054","$109,854,100",2789,2495,294,2373,122,25,225,2539,0,388,31,46,0,"$158,900","",33.217222718,3.021242485
"1023801","New York County","New York",9769,4372,5397,656,1144,1174,3379,2146,1270,1522,4068,1375,0,2358,0,24,9113,5252,3861,250,108,0,0,0,0,0,0,0,0,398,0,17,0,77,0,0,0,0,52,39,485,34,217,0,0,0,0,0,14,0,0,0,0,0,30,0,44,0,6795,490,4316,9298,1089,5366,5007,359,790,666,124,2923,2785,138,1447,1376,71,206,180,26,9617,1952,5073,4696,1574,3122,68,108,347,0,523,2171,1447,2316,689,1592,1185,1146,9300,536,661,76,"$73,826","$386,914,800",4196,3763,433,3367,396,23,53,4111,9,468,285,0,0,"$592,900","$305,012,000",25.741185453,2.4714323678
