time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-08-24T10:20:44.070Z,38.2151667,-122.3123333,11.12,6.02,mw,369,28,0.03579,0.18,nc,nc72282711,2016-08-09T16:24:31.095Z,South Napa Earthquake,earthquake,0.11,0.15,,0,reviewed,nc,nc
2014-08-21T04:33:49.600Z,36.6868,-121.0132,8.5,3.8,Mw,92,54,0.17966306,0.23,nc,nc72281046,2016-03-11T04:20:38.335Z,"34km ESE of Ridgemark, California",earthquake,0.3,0.7,,7,reviewed,nc,nc
2014-08-05T12:40:01.220Z,38.2556667,-122.3231667,8.21,3.03,mw,170,23,0.03891,0.15,nc,nc72272361,2015-01-28T10:24:06.275Z,"5km SW of Napa, California",earthquake,0.09,0.22,,3,reviewed,nc,nc
2014-07-15T21:10:09.480Z,36.9703333,-121.4601667,4.09,3.26,ml,93,39,0.0473,0.12,nc,nc72257966,2015-01-29T00:09:06.386Z,"10km ESE of Gilroy, California",earthquake,0.1,0.32,0.052,7,reviewed,nc,nc
2014-07-15T21:09:34.900Z,36.9746667,-121.462,4.73,3.17,ml,107,40,0.04779,0.09,nc,nc72257961,2016-03-11T18:52:35.192Z,"10km ESE of Gilroy, California",earthquake,0.1,0.29,0.144,38,reviewed,nc,nc
2014-07-13T17:23:56.970Z,36.9771667,-121.4635,5.23,3.31,ml,112,40,0.04861,0.09,nc,nc72253275,2016-03-11T04:17:58.875Z,"9km ESE of Gilroy, California",earthquake,0.09,0.3,0.144,44,reviewed,nc,nc
2014-07-08T05:31:15.310Z,36.7676667,-121.4781667,6.86,3.07,ml,79,27,0.01778,0.12,nc,nc72249120,2016-03-12T04:22:30.102Z,"10km SSE of San Juan Bautista, California",earthquake,0.14,0.24,0.169,38,reviewed,nc,nc
2014-06-29T01:51:34.700Z,37.8123,-122.9528,8.2,3.1,Ml,172,140.4,0.11678099,0.15,nc,nc72245946,2015-01-29T02:48:42.572Z,"25km WSW of Bolinas, California",earthquake,0.2,0.3,0.2,60,reviewed,nc,nc
2014-06-18T00:31:53.200Z,36.2822,-120.37,10.3,3,Ml,124,28.8,0.03593261,0.11,nc,nc72239586,2016-03-11T11:25:25.496Z,"15km N of Coalinga, California",earthquake,0.1,0.2,0.2,23,reviewed,nc,nc
2014-05-30T07:48:33.100Z,38.4065,-119.3642,11.5,4,Mw,134,82.8,0.37729242,0.12,nc,nc72229261,2016-03-12T02:27:10.401Z,"20km NW of Bridgeport, California",earthquake,0.1,0.5,,9,reviewed,nc,nc
2014-05-06T21:39:50.000Z,38.8148,-122.8043,2.7,3.3,Ml,95,18,0.00898315,0.05,nc,nc72216881,2015-01-30T02:56:29.695Z,"5km NW of The Geysers, California",earthquake,0.1,0.2,0.2,57,reviewed,nc,nc
2014-04-27T02:22:35.200Z,38.8092,-122.8168,3.5,3,Md,84,21.6,0.00898315,0.05,nc,nc72206195,2015-01-30T11:30:18.861Z,"6km NW of The Geysers, California",earthquake,0.1,0.2,0.2,74,reviewed,nc,nc
2014-04-22T10:47:15.400Z,38.8373,-122.8292,2.8,3,Ml,,32.4,0.00898315,0.05,nc,nc72203475,2014-07-04T01:35:10.000Z,"9km W of Cobb, California",earthquake,0.1,0.1,0.1,33,reviewed,nc,nc
2014-04-04T04:04:54.900Z,38.4493,-122.254,8.2,3.6,Mw,,68.4,0.00898315,0.2,nc,nc72193350,2016-03-11T14:59:12.247Z,"10km ENE of Yountville, California",earthquake,0.1,0.3,,4,reviewed,nc,nc
2014-04-01T06:41:34.500Z,36.5887,-121.1933,6.7,3.3,Mw,,36,0.01796631,0.07,nc,nc72191860,2016-03-11T13:07:44.803Z,"21km NNE of Soledad, California",earthquake,0.1,0.3,,3,reviewed,nc,nc
2014-03-21T18:17:00.900Z,36.1692,-120.7337,9.3,3.1,Ml,,28.8,0.07186522,0.07,nc,nc72186040,2016-03-12T04:13:36.022Z,"33km W of Coalinga, California",earthquake,0.1,0.3,0.2,26,reviewed,nc,nc
2014-03-08T12:53:20.140Z,36.3975,-121.9211667,9.2,3.43,mw,125,194,0.2015,0.14,nc,nc72180946,2015-05-18T21:58:05.879Z,"17km S of Carmel-by-the-Sea, California",earthquake,0.3,0.42,,5,reviewed,nc,nc
2014-02-08T23:03:58.400Z,36.7687,-121.2815,8.3,3,Ml,,28.8,0.04491576,0.08,nc,nc72160116,2016-03-11T09:32:30.406Z,"8km ESE of Ridgemark, California",earthquake,0.1,0.3,0.2,28,reviewed,nc,nc
2014-01-26T17:49:34.400Z,36.2328,-120.3665,10.8,3,Md,,79.2,0.02694946,0.09,nc,nc72147015,2016-03-12T00:26:50.276Z,"10km N of Coalinga, California",earthquake,0.2,0.3,0.2,99,reviewed,nc,nc
2014-01-21T11:11:11.600Z,38.8393,-122.8385,2.5,3.7,Mw,,21.6,0,0.06,nc,nc72144240,2015-05-18T21:53:57.746Z,"9km NW of The Geysers, California",earthquake,0.1,0.1,,5,reviewed,nc,nc
2014-01-20T09:32:58.200Z,36.8172,-121.5417,4.9,3.1,Ml,,32.4,0.03593261,0.12,nc,nc72143605,2016-03-11T09:31:10.493Z,"3km S of San Juan Bautista, California",earthquake,0.1,0.3,0.1,42,reviewed,nc,nc
2014-01-19T22:47:48.900Z,36.9832,-121.4658,4,3.1,Ml,,57.6,0.04491576,0.1,nc,nc72143400,2016-03-12T04:09:34.049Z,"9km ESE of Gilroy, California",earthquake,0.1,0.3,0.2,44,reviewed,nc,nc
2014-01-18T16:35:21.700Z,36.7655,-121.3595,8.9,3,Ml,,28.8,0.00898315,0.21,nc,nc72142850,2016-03-11T20:42:00.417Z,"5km S of Ridgemark, California",earthquake,0.2,0.5,0.2,39,reviewed,nc,nc
2014-01-15T08:18:14.800Z,36.5725,-121.035,8.2,3,Ml,,129.6,0.00898315,0.14,nc,nc72140560,2016-03-12T00:26:12.430Z,"30km ENE of Soledad, California",earthquake,0.2,0.3,0.2,22,reviewed,nc,nc
2014-01-15T04:52:35.700Z,36.8568,-121.4288,10.1,3.2,Ml,,21.6,0.01796631,0.09,nc,nc72143896,2016-03-11T09:30:56.098Z,"2km WNW of Hollister, California",earthquake,0.1,0.2,0.2,45,reviewed,nc,nc
2014-01-12T20:24:46.700Z,38.8135,-122.8162,2.6,4.5,Mw,,25.2,0.00898315,0.05,nc,nc72141176,2016-07-19T21:56:09.838Z,"6km NW of The Geysers, California",earthquake,0.1,0.1,,10,reviewed,nc,nc
2014-01-08T14:38:44.200Z,36.615,-121.0715,10.9,3,Ml,,28.8,0.04491576,0.18,nc,nc72138761,2016-03-12T04:08:51.471Z,"31km NE of Soledad, California",earthquake,0.2,0.3,0.2,30,reviewed,nc,nc
2014-01-02T09:32:27.500Z,38.7867,-122.7408,2.2,3.3,Mw,,25.2,0.00898315,0.05,nc,nc72134726,2015-01-30T21:32:38.601Z,"1km NE of The Geysers, California",earthquake,0.1,0.1,,4,reviewed,nc,nc
2013-12-15T09:22:44.300Z,36.8448,-121.5767,5.8,3,Md,,39.6,0.01796631,0.1,nc,nc72121360,2016-03-11T02:13:04.247Z,"3km W of San Juan Bautista, California",earthquake,0.1,0.2,0.2,99,reviewed,nc,nc
2013-12-06T06:44:55.000Z,38.6762,-122.3897,10.3,3.7,Mw,,64.8,0.04491576,0.17,nc,nc72115885,2016-03-12T02:14:57.492Z,"12km NNE of Angwin, California",earthquake,0.2,0.4,,3,reviewed,nc,nc
2013-12-05T10:57:29.900Z,38.7902,-122.778,3,3.4,Ml,,21.6,0.00898315,0.04,nc,nc72115230,2015-05-18T21:46:51.999Z,"2km NW of The Geysers, California",earthquake,0.1,0.1,0.2,67,reviewed,nc,nc
2013-12-02T10:05:21.790Z,36.9395,-121.5356667,7.83,3.65,mw,102,22,0.02637,0.15,nc,nc72113080,2015-11-13T00:10:22.770Z,"7km SSE of Gilroy, California",earthquake,0.14,0.34,,4,reviewed,nc,nc
2013-11-14T08:47:18.400Z,38.7877,-122.761,2.5,3.4,Mw,,28.8,0.00898315,0.06,nc,nc72107336,2015-01-30T11:16:43.965Z,"1km NNW of The Geysers, California",earthquake,0.1,0.1,,4,reviewed,nc,nc
2013-11-13T17:30:30.500Z,37.7863,-121.9658,10.3,3.3,Mw,,54,0.00898315,0.13,nc,nc72106876,2016-03-12T02:13:24.499Z,"1km ENE of San Ramon, California",earthquake,0.1,0.2,,6,reviewed,nc,nc
2013-11-12T23:35:50.700Z,37.7743,-121.9452,5.9,3,Md,,54,0.02694946,0.16,nc,nc72106516,2015-01-28T06:37:24.855Z,"2km ESE of San Ramon, California",earthquake,0.1,0.1,0.2,90,reviewed,nc,nc
2013-11-08T20:31:18.200Z,36.2728,-120.33,12.9,3,Md,,50.4,0.02694946,0.13,nc,nc72103596,2016-03-11T02:10:48.040Z,"15km N of Coalinga, California",earthquake,0.2,0.3,0.2,99,reviewed,nc,nc
2013-11-01T06:19:41.600Z,36.2488,-120.8157,7.3,3.2,Ml,,86.4,0.03593261,0.07,nc,nc72099501,2016-03-11T12:56:58.138Z,"28km E of King City, California",earthquake,0.1,0.3,0.1,30,reviewed,nc,nc
2013-10-28T04:59:21.000Z,38.7448,-122.7223,2.2,3.3,Ml,,21.6,0.00898315,0.06,nc,nc72096866,2015-01-30T03:13:42.309Z,"4km SE of The Geysers, California",earthquake,0.1,0.2,0.2,53,reviewed,nc,nc
2013-10-19T04:02:24.500Z,36.5998,-121.2113,8.9,3.4,Mw,,28.8,0.07186522,0.09,nc,nc72090601,2016-03-12T02:11:20.531Z,"21km NNE of Soledad, California",earthquake,0.1,0.3,,5,reviewed,nc,nc
2013-10-15T08:07:26.500Z,37.8827,-122.2305,7.3,3.2,Mw,,32.4,0.00898315,0.17,nc,nc72087796,2015-08-17T14:59:45.363Z,"3km ENE of Berkeley, California",earthquake,0.1,0.1,,3,reviewed,nc,nc
2013-10-07T04:26:08.200Z,37.8837,-122.2327,7,3,Mw,,14.4,0.00898315,0.14,nc,nc72082611,2016-03-12T00:18:07.586Z,"3km ENE of Berkeley, California",earthquake,0.1,0.1,,3,reviewed,nc,nc
2013-10-02T20:38:31.900Z,38.8328,-122.8005,2,3.1,Mw,,43.2,0.00898315,0.07,nc,nc72080226,2013-12-19T02:51:33.000Z,"6km W of Cobb, California",earthquake,0.1,0.2,,3,automatic,nc,nc
2013-09-24T14:13:35.660Z,38.653,-119.426,9.203,3,mh,7,320,1.856,1.23,ci,ci11369458,2016-03-12T00:17:13.746Z,"16km SSW of Smith Valley, NV",earthquake,99,31.61,,0,reviewed,ci,ci
2013-08-28T04:43:05.000Z,38.762,-122.7125,1.9,3.8,Mw,,36,0.00898315,0.09,nc,nc72057971,2016-03-12T05:50:18.287Z,"4km ESE of The Geysers, California",earthquake,0.1,0.1,,3,reviewed,nc,nc
2013-08-10T23:22:20.100Z,36.6803,-121.3073,4.2,3,Ml,,32.4,0.02694946,0.1,nc,nc72046881,2016-03-12T00:12:54.504Z,"15km SSE of Ridgemark, California",earthquake,0.1,0.4,0.2,37,reviewed,nc,nc
2013-08-06T15:03:11.200Z,36.07,-120.6432,4.4,3,Md,,115.2,0.03593261,0.14,nc,nc72044151,2015-01-30T11:26:25.791Z,"26km WSW of Coalinga, California",earthquake,0.2,0.4,0.2,79,reviewed,nc,nc
2013-08-06T15:02:33.000Z,36.0762,-120.6392,5.8,3.4,Mw,,54,0.03593261,0.13,nc,nc72044146,2016-03-11T18:26:49.550Z,"26km WSW of Coalinga, California",earthquake,0.2,0.3,,4,reviewed,nc,nc
2013-08-02T11:46:41.000Z,38.7528,-122.7118,1.4,3.2,Ml,,28.8,0.00898315,0.09,nc,nc72041801,2015-01-30T16:05:07.545Z,"4km SE of The Geysers, California",earthquake,0.1,0.1,0.2,60,reviewed,nc,nc
2013-07-25T22:36:37.700Z,38.8102,-122.8113,1.3,3.3,Mw,,25.2,0.00898315,0.07,nc,nc72033555,2014-11-07T01:51:20.247Z,"6km NW of The Geysers, California",earthquake,0.1,0.2,,3,reviewed,nc,nc
2013-07-19T04:07:01.800Z,36.569,-121.1625,3.8,3.2,Mw,,32.4,0.01796631,0.09,nc,nc72029235,2016-03-11T16:30:55.852Z,"21km NE of Soledad, California",earthquake,0.1,0.2,,3,reviewed,nc,nc
2013-07-18T01:16:10.200Z,38.8088,-122.8185,1.8,3.1,Ml,,25.2,0.00898315,0.06,nc,nc72028470,2015-01-30T05:13:18.630Z,"6km WNW of The Geysers, California",earthquake,0.1,0.1,0.1,47,reviewed,nc,nc
2013-07-15T19:02:44.270Z,37.4323333,-121.7716667,9.52,3.28,mw,252,49,0.05474,0.12,nc,nc72027430,2016-03-11T22:19:51.693Z,"6km NE of East Foothills, California",earthquake,0.08,0.19,,4,reviewed,nc,nc
2013-07-14T22:40:37.600Z,38.8082,-122.7947,3.5,3.7,Mw,,21.6,0,0.05,nc,nc72026710,2015-01-30T15:26:55.511Z,"4km NW of The Geysers, California",earthquake,0.1,0.2,,5,reviewed,nc,nc
2013-07-04T09:39:14.200Z,38.8118,-122.8148,3.4,3.2,Ml,,79.2,0.00898315,0.09,nc,nc71072959,2014-11-07T01:51:13.436Z,"6km NW of The Geysers, California",earthquake,0.2,0.2,0.2,53,reviewed,nc,nc
2013-07-03T21:05:00.000Z,36.6392,-121.2555,6,3.4,Ml,,39.6,0.02694946,0.08,nc,nc72020150,2016-03-11T02:01:00.424Z,"21km SSE of Ridgemark, California",earthquake,0.1,0.3,0.2,42,reviewed,nc,nc
2013-06-28T03:52:39.400Z,36.7537,-121.4702,6.9,3.9,Mw,,21.6,0.00898315,0.22,nc,nc72016695,2016-03-11T09:16:00.918Z,"11km WSW of Ridgemark, California",earthquake,0.2,0.2,,4,reviewed,nc,nc
2013-06-01T23:00:46.100Z,38.794,-122.7465,1.4,3.3,Ml,,21.6,0.00898315,0.07,nc,nc72000805,2015-01-30T04:10:42.122Z,"2km NNE of The Geysers, California",earthquake,0.1,0.1,0.2,58,reviewed,nc,nc
2013-06-01T20:35:28.400Z,38.7888,-122.762,2,3.3,Ml,,18,0.00898315,0.08,nc,nc72000705,2015-01-30T15:34:43.590Z,"1km NNW of The Geysers, California",earthquake,0.1,0.2,0.2,56,reviewed,nc,nc
2013-05-26T14:01:08.900Z,36.0633,-120.2042,10.1,3.3,Ml,,64.8,0.08084838,0.19,nc,nc72000566,2016-03-11T22:15:51.736Z,"9km NW of Avenal, California",earthquake,0.2,0.5,0.2,30,reviewed,nc,nc
2013-05-15T06:11:55.700Z,38.8192,-122.8038,4,3,Md,,43.2,0.00898315,0.07,nc,nc71991736,2015-01-31T03:44:22.569Z,"6km NW of The Geysers, California",earthquake,0.1,0.1,0.2,99,reviewed,nc,nc
2013-05-10T05:12:24.890Z,37.3735,-121.7235,8.19,3.5,mw,259,36,0.03615,0.15,nc,nc71988946,2016-03-11T20:20:29.864Z,"8km E of East Foothills, California",earthquake,0.1,0.2,,3,reviewed,nc,nc
2013-05-01T13:58:25.000Z,38.7343,-119.6743,0.6,3.1,Ml,,104.4,0.29644404,0.18,nc,nc71980205,2016-03-11T20:19:40.895Z,"18km SSE of Gardnerville Ranchos, Nevada",earthquake,0.3,1.7,0.2,16,reviewed,nc,nc
2013-04-30T05:14:55.600Z,36.9655,-121.4532,6.5,3,Ml,,39.6,0.04491576,0.09,nc,nc71979590,2016-03-11T09:11:00.185Z,"11km ESE of Gilroy, California",earthquake,0.1,0.3,0.1,40,reviewed,nc,nc
2013-04-20T00:30:39.100Z,37.4602,-121.7727,8.2,3.1,Ml,,64.8,0.08084838,0.15,nc,nc71974010,2015-01-28T13:37:35.722Z,"9km NNE of East Foothills, California",earthquake,0.1,0.3,0.2,68,reviewed,nc,nc
2013-04-18T02:04:36.400Z,38.8145,-122.8165,3.3,3,Md,,25.2,0.00898315,0.05,nc,nc71973060,2015-01-31T01:07:03.221Z,"8km W of Cobb, California",earthquake,0.1,0.2,0.2,90,reviewed,nc,nc
2013-04-17T15:07:45.200Z,38.555,-119.6205,7,3.2,Ml,,108,0.1527136,0.05,nc,nc71972685,2016-03-11T18:17:00.541Z,"33km SW of Smith Valley, Nevada",earthquake,0.2,1.5,0.1,25,reviewed,nc,nc
2013-04-16T00:09:10.300Z,38.7895,-122.7483,4.2,3.5,Ml,,28.8,0.00898315,0.07,nc,nc71971865,2015-01-29T22:58:41.509Z,"4km SSW of Cobb, California",earthquake,0.1,0.2,0.1,30,reviewed,nc,nc
2013-03-26T10:43:59.900Z,36.9368,-121.431,7.8,3,Md,,28.8,0.05389892,0.1,nc,nc71960760,2016-03-11T20:16:17.418Z,"9km NNW of Hollister, California",earthquake,0.1,0.3,0.1,90,reviewed,nc,nc
2013-03-15T03:05:02.000Z,38.6457,-119.553,0.2,3.1,Mw,,108,0.1706799,0.05,nc,nc71955085,2016-03-11T14:27:02.070Z,"23km SW of Smith Valley, Nevada",earthquake,0.1,0.4,,3,reviewed,nc,nc
2013-03-14T09:10:58.600Z,38.8255,-122.7797,2.4,3,Md,,46.8,0.00898315,0.06,nc,nc71070284,2014-11-07T01:50:20.357Z,"4km W of Cobb, California",earthquake,0.2,0.2,0.2,14,reviewed,nc,nc
2013-03-14T09:10:41.000Z,38.825,-122.7978,4.1,3.4,Md,,50.4,0.00898315,0.06,nc,nc71070229,2014-11-07T01:50:20.355Z,"6km W of Cobb, California",earthquake,0.2,0.2,0.1,5,reviewed,nc,nc
2013-03-14T09:10:09.400Z,38.827,-122.7973,3.6,3.9,Mw,,32.4,0.00898315,0.08,nc,nc71070214,2015-01-30T16:45:06.156Z,"6km W of Cobb, California",earthquake,0.1,0.2,,2,reviewed,nc,nc
2013-03-14T09:09:23.300Z,38.8123,-122.7862,2.2,4.5,Mw,,21.6,0,0.07,nc,nc71954065,2016-03-11T12:37:01.583Z,"5km WSW of Cobb, California",earthquake,0.1,0.1,,7,reviewed,nc,nc
2013-03-09T10:13:09.800Z,37.6917,-123.0027,7,3.3,Mw,,219.6,0.00898315,0.21,nc,nc71950875,2015-01-29T03:56:27.432Z,"38km SW of Bolinas, California",earthquake,0.3,0.3,,4,reviewed,nc,nc
2013-03-08T07:59:45.000Z,38.7545,-122.7312,1.9,3.3,Ml,,28.8,0.00898315,0.08,nc,nc71950300,2015-01-29T17:43:01.546Z,"7km S of Cobb, California",earthquake,0.1,0.2,0.2,51,reviewed,nc,nc
2013-02-22T00:55:50.800Z,37.1478,-121.5413,6.8,3.2,Ml,,57.6,0.03593261,0.12,nc,nc71942010,2016-03-11T14:24:26.154Z,"9km NE of San Martin, California",earthquake,0.1,0.3,0.2,42,reviewed,nc,nc
2013-02-09T00:02:32.000Z,38.8127,-122.8192,2.5,3,Ml,,25.2,0.00898315,0.08,nc,nc71933985,2015-01-31T04:30:58.715Z,"8km W of Cobb, California",earthquake,0.1,0.2,0.1,32,reviewed,nc,nc
2013-01-29T16:45:28.750Z,38.824,-122.795,3.8,3,md,26,122.6,,,us,us2013kza6,2014-11-07T01:49:54.408Z,"6km W of Cobb, California",earthquake,,,,,reviewed,nc,nc
2013-01-26T17:49:43.090Z,36.2783333,-120.8466667,-0.34,3.43,ml,14,155,0.2912,0.2,ci,ci15277833,2016-03-11T20:09:56.745Z,"26km ENE of King City, CA",earthquake,0.64,2.34,0.117,33,reviewed,ci,ci
2013-01-24T23:25:51.790Z,38.5413333,-119.6166667,-0.307,4,mh,7,248,0.7893,0.64,ci,ci15277281,2016-03-11T23:55:11.184Z,"36km SW of Smith Valley, NV",earthquake,7.78,14.9,,0,reviewed,ci,ci
2013-01-24T08:21:48.130Z,38.5725,-119.7123333,3.838,3.7,mh,4,335,1.167,0.11,ci,ci15276993,2016-03-11T07:11:05.852Z,"35km S of Gardnerville Ranchos, NV",earthquake,4.14,31.61,,0,reviewed,ci,ci
2013-01-15T15:18:14.230Z,36.5566667,-121.0738333,5.43,3.27,ml,7,307,0.6212,0.58,ci,ci15273529,2016-03-11T01:45:18.792Z,"27km ENE of Soledad, CA",earthquake,22.16,31.61,0.168,78,reviewed,ci,ci
2013-01-15T15:14:31.460Z,36.5526667,-121.1045,3.68,3.5,mh,6,149,0.3471,0.18,ci,ci15273521,2016-03-11T07:10:36.788Z,"24km NE of Soledad, CA",earthquake,1.16,31.61,,0,reviewed,ci,ci
2013-01-08T15:22:12.170Z,38.76,-122.724,1.5,3,ml,28,119.5,,,us,usp000jy2e,2014-11-07T01:49:47.755Z,Northern California,earthquake,,,,,reviewed,nc,nc
2013-01-03T21:04:25.190Z,36.5523333,-121.0888333,-0.435,3.5,mh,6,151,0.3573,0.23,ci,ci15270081,2016-03-11T14:21:09.630Z,"26km NE of Soledad, CA",earthquake,1.35,6.28,,0,reviewed,ci,ci
2012-12-26T11:32:32.710Z,35.9603333,-120.5173333,5.523,3.37,ml,15,161,0.1257,0.21,ci,ci15268089,2016-03-11T23:53:36.786Z,"10km NW of Parkfield, CA",earthquake,0.95,31.61,0.17,124,reviewed,ci,ci
2012-12-23T02:43:09.080Z,36.6775,-121.3678333,3.588,3.29,ml,5,149,0.1074,0.31,ci,ci15267225,2016-03-11T18:06:46.816Z,"15km S of Ridgemark, CA",earthquake,3.41,5.07,0.105,22,reviewed,ci,ci
2012-12-22T23:05:37.490Z,36.696,-121.3711667,8.818,3.13,ml,4,144,0.09134,0.26,ci,ci15267153,2016-03-11T10:44:29.825Z,"13km S of Ridgemark, CA",earthquake,6.33,8.7,0.178,39,reviewed,ci,ci
2012-12-17T00:03:27.490Z,38.788,-122.763,2.3,3.1,mwr,24,120.5,,,us,usp000jx20,2015-01-30T18:30:42.838Z,Northern California,earthquake,,,,,reviewed,nc,brk
2012-12-13T05:17:22.790Z,38.822,-122.797,4.1,3.7,mwr,49,96.6,,,us,usp000jwwn,2015-01-29T20:25:23.563Z,Northern California,earthquake,,,,,reviewed,nc,brk
2012-11-24T15:44:35.300Z,36.615,-121.221,4.943,3.3,mh,8,,0.7427,,ci,ci11208042,2016-03-11T08:55:34.239Z,"23km NNE of Soledad, CA",earthquake,,,,0,reviewed,ci,ci
2012-11-24T08:10:18.640Z,38.811,-122.79,4,3.3,mwr,39,62.9,,,us,usp000jw0k,2015-01-30T21:32:30.426Z,Northern California,earthquake,,,,,reviewed,nc,brk
2012-11-18T03:41:01.860Z,36.5965,-121.25,-0.53,3.23,ml,5,135,0.2304,0.27,ci,ci11205314,2016-03-11T23:49:24.323Z,"20km ENE of Gonzales, CA",earthquake,2.56,4.35,0.131,62,reviewed,ci,ci
2012-11-13T13:40:05.460Z,39.046,-123.09,3,3.3,mwr,40,59.4,,,us,usp000jvht,2015-01-29T19:43:44.437Z,Northern California,earthquake,,,,,reviewed,nc,brk
2012-11-02T20:23:42.290Z,38.808,-122.792,2.3,3,ml,61,49.5,,,us,usp000juy7,2015-01-30T15:31:38.837Z,Northern California,earthquake,,,,,reviewed,nc,nc
2012-11-01T14:34:17.900Z,36.815,-121.547,6,3.3,mwr,49,82.4,,,us,usp000juw7,2015-01-28T13:40:30.556Z,Central California,earthquake,,,,,reviewed,nc,brk
2012-10-31T09:52:57.810Z,37.088,-121.503,7.563,3.2,mh,6,152,0.2263,0.47,ci,ci15239065,2016-03-11T07:04:29.611Z,"10km E of San Martin, CA",earthquake,1.93,31.61,,0,reviewed,ci,ci
2012-10-30T08:01:00.200Z,36.604,-121.211,8.243,3.2,mh,16,326,1.096,0.58,ci,ci15238257,2016-03-11T16:06:33.469Z,"22km NNE of Soledad, CA",earthquake,99,31.61,,0,reviewed,ci,ci
2012-10-29T04:25:16.200Z,36.592,-121.199,8.07,4.02,mw,5,138,0.2632,0.64,ci,ci15237801,2016-03-11T07:04:21.916Z,"22km NNE of Soledad, CA",earthquake,3.64,31.61,,6,reviewed,ci,ci
2012-10-21T07:51:33.640Z,36.3346667,-120.8498333,-0.431,3.3,mh,11,154,0.3354,0.51,ci,ci15233105,2016-03-12T03:30:56.238Z,"28km ENE of King City, CA",earthquake,1.25,6.67,,0,reviewed,ci,ci
2012-10-21T07:37:47.880Z,36.3145,-120.8576667,9.47,3.6,mh,13,151,0.3238,0.2,ci,ci15233081,2016-03-12T05:22:42.016Z,"27km ENE of King City, CA",earthquake,0.62,5.74,,0,reviewed,ci,ci
2012-10-21T07:18:03.290Z,36.3281667,-120.8045,-0.28,3.1,mh,13,158,0.3088,0.57,ci,ci15233057,2016-03-11T16:05:34.843Z,"32km ENE of King City, CA",earthquake,1.83,5.84,,0,reviewed,ci,ci
2012-10-21T06:55:09.930Z,36.3241667,-120.8466667,15.426,5.3,mh,20,88,0.2588,0.55,ci,ci15233041,2016-03-11T23:47:03.715Z,"28km ENE of King City, CA",earthquake,1.35,4.86,,0,reviewed,ci,ci
2012-10-19T17:44:46.500Z,36.4653333,-121.1113333,24.525,3.68,ml,7,141,0.4024,0.31,ci,ci15232529,2016-03-11T03:26:31.326Z,"20km ENE of Soledad, CA",earthquake,2.24,31.61,0.174,92,reviewed,ci,ci
2012-10-10T00:19:09.410Z,36.539,-121.1786667,3.213,3.1,mh,7,150,0.6645,0.08,ci,ci15227217,2016-03-12T05:22:00.503Z,"18km NE of Soledad, CA",earthquake,0.5,31.61,,0,reviewed,ci,ci
2012-10-08T23:25:07.600Z,36.238,-120.802,6.63,3,mh,12,151,0.2372,0.6,ci,ci15226785,2016-03-11T08:51:49.131Z,"29km E of King City, CA",earthquake,2.48,31.61,,0,reviewed,ci,ci
2012-10-08T16:09:31.760Z,38.235,-122.167,9.5,3.2,mwr,61,43.3,,,us,usp000jtre,2015-01-28T09:26:03.820Z,Northern California,earthquake,,,,,reviewed,nc,brk
2012-09-25T15:15:09.890Z,39.168,-123.165,11.5,4.5,mwr,136,124.9,,,us,usp000jsys,2015-01-28T07:57:38.061Z,Northern California,earthquake,,,,,reviewed,nc,brk
2012-09-22T08:23:00.630Z,38.826,-122.757,1.2,3.1,ml,62,34.9,,,us,usp000jsq8,2015-01-30T16:38:53.092Z,Northern California,earthquake,,,,,reviewed,nc,nc
2012-09-16T18:53:03.100Z,38.793,-122.766,3.005,3.4,mh,3,256,0.5079,0.85,ci,ci15216721,2016-03-11T16:03:06.444Z,"2km NNW of The Geysers, CA",earthquake,99,31.61,,0,reviewed,ci,ci
2012-09-11T16:44:33.490Z,38.792,-123.578,10.5,3.1,mwr,49,210.7,,,us,usp000js5p,2015-01-29T00:37:44.476Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2012-09-07T13:23:49.660Z,36.102,-119.9828333,7.9,4.1,mh,25,96,0.4258,0.38,ci,ci15212001,2016-03-11T17:57:02.353Z,"11km N of Kettleman City, CA",earthquake,0.74,31.61,,0,reviewed,ci,ci
2012-09-07T13:22:10.360Z,36.1473333,-120.0286667,10.6,3.7,mh,23,105,0.4541,0.44,ci,ci15211993,2016-03-11T01:35:04.404Z,"9km SE of Huron, CA",earthquake,0.87,31.61,,0,reviewed,ci,ci
2012-09-05T01:32:59.000Z,38.836,-122.805,3.1,3,ml,61,42.8,,,us,usp000jrr9,2015-01-30T05:59:07.825Z,Northern California,earthquake,,,,,reviewed,nc,nc
2012-08-31T21:44:08.510Z,36.0033333,-120.5396667,5.531,3.33,ml,18,159,0.07979,0.21,ci,ci15209153,2016-03-11T17:56:41.942Z,"15km NW of Parkfield, CA",earthquake,0.77,31.61,0.157,116,reviewed,ci,ci
2012-08-06T07:35:49.380Z,35.9755,-120.4825,14.531,4.45,mw,24,112,0.131,0.29,ci,ci15188353,2016-03-12T05:15:50.483Z,"10km NNW of Parkfield, CA",earthquake,0.9,31.61,,6,reviewed,ci,ci
2012-08-03T18:30:01.090Z,38.778,-122.721,2.1,3.2,mwr,83,52.2,,,us,usp000jpuv,2015-01-30T01:10:21.552Z,Northern California,earthquake,,,,,reviewed,nc,brk
